0,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
1,8.5,8.5,8.5,9.5,7.6,7.6,8.5,8.5
2,8.5,8.5,8.5,9.5,8.5,7.6,7.6,8.5
3,6.6,8.5,8.5,8.5,8.5,8.5,7.6,8.5
4,6.6,8.5,8.5,8.5,8.5,8.5,8.5,8.5
5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
6,8.5,8.5,8.5,8.5,8.5,8.5,9.5,8.5
7,6.6,8.5,8.5,8.5,8.5,8.5,8.5,8.5
8,6.6,6.6,8.5,8.5,8.5,8.5,8.5,8.5
9,6.6,6.6,8.5,8.5,8.5,8.5,8.5,8.5
10,6.6,6.6,6.6,8.5,8.5,8.5,8.5,8.5
11,6.6,6.6,6.6,6.6,8.5,6.6,6.6,6.6
